"pathway","pval","padj","ES","NES","size"
"GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS",0.883625438157236,1,0.281362094268706,0.775638258652885,60
"GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION",0.920084016803361,1,0.274542395462515,0.775588363020918,90
"GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE",0.919175752725818,1,0.274673493113239,0.775417251018512,89
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY",0.823943661971831,1,0.30134635884464,0.775253569811079,27
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY",0.823943661971831,1,0.30134635884464,0.775253569811079,27
"GOBP_SECONDARY_PALATE_DEVELOPMENT",0.820549484220202,1,0.302523166306884,0.775138551466483,26
"GOBP_STEM_CELL_PROLIFERATION",0.941605839416058,1,0.27101126054149,0.775119769741119,117
"GOMF_LIPID_TRANSFER_ACTIVITY",0.879382889200561,1,0.281643342525381,0.775098305944322,58
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY",0.833807106598985,1,0.296928220395741,0.774885611408841,31
"GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",0.816462850683383,1,0.305493857849208,0.774864240086903,24
"GOBP_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS",0.820651618833623,1,0.30240160563882,0.774827083219907,26
"GOBP_STEM_CELL_DEVELOPMENT",0.915674702410723,1,0.275268280513653,0.774773404883419,85
"GOBP_PARAXIAL_MESODERM_DEVELOPMENT",0.804686682707396,1,0.315649513244706,0.774727889400408,19
"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE",0.936706329367063,1,0.271669973121663,0.774662648836462,109
"GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I",0.8125579001544,1,0.306713390223316,0.774636821081921,23
"GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT",0.896786465111623,1,0.278664170927482,0.774216392569292,67
"GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.916366546618647,1,0.274624124087575,0.774146701116484,87
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",0.912782556511302,1,0.275602334979679,0.774097090926236,81
"GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.796835174171623,1,0.324665698836495,0.77395352791444,16
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",0.872594226142743,1,0.283269010929271,0.773766845125796,52
"GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",0.796835174171623,1,0.324575249200176,0.773737909771291,16
"GOBP_LIVER_MORPHOGENESIS",0.813690169840453,1,0.306318461774047,0.773639387881258,23
"HALLMARK_HEME_METABOLISM",0.972602739726027,1,0.26537715103445,0.773509599133932,189
"GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN",0.813793103448276,1,0.3062589540626,0.773489094917553,23
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA",0.825678709940804,1,0.300653030257725,0.773469889848532,27
"GOMF_SEMAPHORIN_RECEPTOR_BINDING",0.818312609187134,1,0.304870706660228,0.77328365979011,24
"GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY",0.867362295575399,1,0.284906222333503,0.773230656619402,47
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE",0.797267001174335,1,0.327528208951498,0.773199527252895,15
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY",0.815737772722573,1,0.308519597927806,0.773116391921009,22
"KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY",0.817530206840057,1,0.302980221768567,0.773014853726945,25
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.983501649835017,1,0.262976406785615,0.772876441115926,244
"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS",0.806255884506748,1,0.314888665957092,0.772860471303577,19
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",0.937106289371063,1,0.271124058604116,0.772836312751009,108
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0.85160185371751,1,0.289190824632187,0.772710938418934,39
"GOBP_METHYLATION",0.977902209779022,1,0.264090943092507,0.772636443626674,209
"GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY",0.809310092892182,1,0.312766116501728,0.77255835742893,20
"GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS",0.805316242908174,1,0.317724756919608,0.772451327264584,18
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT",0.815234173957797,1,0.305826576377131,0.772397079744903,23
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION",0.982001799820018,1,0.263215619651303,0.772395771123616,231
"GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",0.81533710756562,1,0.305805995982719,0.772345101801284,23
"GOMF_BITTER_TASTE_RECEPTOR_ACTIVITY",0.806883565226488,1,0.314657692233657,0.772293571062152,19
"GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.993300669933007,1,0.260394395362422,0.772262308503108,334
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR",0.868357730098255,1,0.283370682145868,0.772239289420912,50
"GOBP_PROTEIN_ACYLATION",0.90009009910902,1,0.277719056275207,0.772201567273983,68
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC",0.797587274474218,1,0.327069662036095,0.772117030391485,15
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA",0.955504449555045,1,0.267746067087441,0.77207484114019,140
"GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS",0.801836024058246,1,0.320354671814256,0.771960346363385,17
"GOBP_DIENCEPHALON_DEVELOPMENT",0.910346207724635,1,0.275260346756456,0.771863635273954,78
"GOBP_TRNA_METABOLIC_PROCESS",0.978002199780022,1,0.264350779781536,0.77179952953857,199
"GOBP_PEROXISOMAL_TRANSPORT",0.81677179195533,1,0.307977089262333,0.771756924500289,22
"GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY",0.7979075477741,1,0.326886503400457,0.771684645739975,15
"GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY",0.876591478696742,1,0.282357534840505,0.771657550433119,53
"GOBP_BONE_CELL_DEVELOPMENT",0.806156755620929,1,0.317391981087454,0.771642283815401,18
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",0.996800319968003,1,0.258956338916347,0.771620336857766,410
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4",0.840182648401826,1,0.294928923989332,0.771551994271503,32
"GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",0.840985101854667,1,0.293884488109767,0.771519719266744,33
"GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS",0.824737003370442,1,0.301063278788528,0.771397961580106,26
"GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE",0.906934854398079,1,0.275874430019018,0.77138037829896,74
"GOBP_RESPONSE_TO_RADIATION",0.998100189981002,1,0.258469514680876,0.771214700392838,429
"GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH",0.992300769923008,1,0.260639051886613,0.771076062006206,306
"GOBP_RESPONSE_TO_ALCOHOL",0.985901409859014,1,0.262259290946108,0.771066899315925,247
"GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",0.871553193622781,1,0.282647717954277,0.770925876504029,51
"GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION",0.802785691674581,1,0.319855912176356,0.770758482627032,17
"GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE",0.8066820760664,1,0.316995317231843,0.770677916025131,18
"GOBP_PROTEIN_HETEROTETRAMERIZATION",0.799615672040141,1,0.326433042945448,0.770614156542836,15
"GOBP_MACROAUTOPHAGY",0.995300469953005,1,0.259096100518662,0.77056494971485,372
"GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",0.901220976781425,1,0.276735872376996,0.770521157539686,69
"REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",0.849146205920986,1,0.290678252625387,0.770444200091019,36
"GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE",0.869870572890539,1,0.283848133891231,0.770359022527742,47
"GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0.970902909709029,1,0.265129017469175,0.770358422017422,174
"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",0.97040295970403,1,0.265298986225312,0.770354830462009,171
"GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.995800419958004,1,0.258978137084905,0.770337836973374,375
"REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",0.815699304329768,1,0.309862610183423,0.770292971897409,21
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE",0.852828669216831,1,0.28749131293563,0.770276819244524,40
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX",0.846854137163666,1,0.291471704218184,0.770269967780958,35
"GOMF_DYNEIN_COMPLEX_BINDING",0.817599007341537,1,0.307369752018254,0.770235003747198,22
"GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION",0.998900109989001,1,0.257425880602483,0.770227714081081,486
"GOMF_INSULIN_RECEPTOR_BINDING",0.811606304143618,1,0.311798332226529,0.770167849664354,20
"GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",0.807102332422778,1,0.316783218992119,0.770162263520197,18
"GOBP_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",0.879671375613666,1,0.281205528548523,0.770097502235591,54
"GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.929392939293929,1,0.271819279394096,0.770073124533587,95
"GOBP_TOR_SIGNALING",0.97050294970503,1,0.265153607672638,0.770048864125097,172
"GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION",0.860689516534325,1,0.286142239493588,0.769997172264165,42
"GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.936906309369063,1,0.270619198288181,0.769855732152209,103
"GOBP_GLUCOSE_METABOLIC_PROCESS",0.973702629737026,1,0.264317618585886,0.769775840913911,186
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX",0.854926455772718,1,0.288076741899678,0.76973413611268,39
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE",0.940805919408059,1,0.269791366763031,0.769592006975294,110
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0.898067487734054,1,0.277311216342414,0.76957750728043,66
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.872342559165664,1,0.282637087945811,0.769543121401504,49
"GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",0.955204479552045,1,0.267543494298304,0.769541654673563,132
"HALLMARK_UV_RESPONSE_DN",0.961103889611039,1,0.266507749643479,0.769475522957707,144
"REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI",0.9351,1,0.27075915879877,0.769444566875966,101
"GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",0.818191257397986,1,0.30941045015831,0.769168939251741,21
"GOBP_ACTIN_FILAMENT_POLYMERIZATION",0.962603739626037,1,0.266040522995333,0.768944750573944,149
"GOBP_KERATINOCYTE_MIGRATION",0.80960351501203,1,0.313194841491929,0.768703160749155,19
"GOBP_REGENERATION",0.973602639736026,1,0.264083319691149,0.768345062978894,180
"GOBP_HINDBRAIN_DEVELOPMENT",0.968503149685031,1,0.265222994189492,0.768325706532461,158
"GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS",0.991300869913009,1,0.260334580321681,0.768308776133302,278
"REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",0.86446297598714,1,0.284951323834368,0.768158241711142,43
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",0.801857585139319,1,0.325340636102973,0.768035299421265,15
"GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY",0.96960303969603,1,0.264616290726039,0.76800612614306,168
"GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY",0.934206579342066,1,0.270490981937584,0.767963173254528,99
"GOMF_RECEPTOR_TYROSINE_KINASE_BINDING",0.911228983186549,1,0.274305483911364,0.767934321041992,76
"GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT",0.984701529847015,1,0.261693066657621,0.767927899896255,231
"GOMF_MAGNESIUM_ION_BINDING",0.981901809819018,1,0.26192107041745,0.767870180426057,220
"GOMF_ADRENERGIC_RECEPTOR_BINDING",0.806267806267806,1,0.318524500863045,0.767550173746269,17
"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",0.851065979589775,1,0.289579216985104,0.767531200487157,36
"GOBP_N_GLYCAN_PROCESSING",0.819873849653604,1,0.306260312916045,0.767454870616216,22
"GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",0.946105389461054,1,0.268549749205274,0.767276967634007,114
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING",0.809413742382854,1,0.315550936813005,0.767166343359458,18
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",0.856118739903069,1,0.288660264365761,0.767057550800886,37
"GOBP_TRNA_PROCESSING",0.956304369563044,1,0.266532291911878,0.766961336061856,133
"GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS",0.97000299970003,1,0.264689280361126,0.766906009366557,159
"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE",0.869477911646586,1,0.283934685207821,0.766812868348767,44
"GOBP_POSTSYNAPSE_ORGANIZATION",0.985801419858014,1,0.261030315039914,0.76678480424377,238
"GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS",0.841116751269036,1,0.293736229190773,0.76655555758918,31
"GOBP_RESPONSE_TO_INTERLEUKIN_7",0.82070106503981,1,0.305889910276778,0.766526682086374,22
"REACTOME_SIGNALING_BY_NODAL",0.811277330264672,1,0.31229834311438,0.766502801595263,19
"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION",0.998600139986001,1,0.256333596210443,0.766335522409213,470
"GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0.925077523256977,1,0.271581784003594,0.766195226137176,88
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",0.869691798012248,1,0.283178428695946,0.766073791997083,45
"REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE",0.857747330243804,1,0.28664819945752,0.765917105014077,39
"REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES",0.807745067004326,1,0.317812651400442,0.765834826332734,17
"GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",0.831069349402513,1,0.298875091698596,0.765791289562442,26
"GOMF_PHOSPHATIDIC_ACID_BINDING",0.822954194544519,1,0.303177023838354,0.765705357044329,23
"GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT",0.907116404764288,1,0.274452697737003,0.765542605570059,71
"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",0.983101689831017,1,0.261124895708691,0.765536046649455,220
"REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS",0.816720592839996,1,0.309905481881901,0.765492351661371,20
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS",0.956804319568043,1,0.266428758999547,0.765478025687023,129
"GOMF_TETRAPYRROLE_BINDING",0.954704529547045,1,0.266745532866496,0.765083972126791,125
"GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS",0.9351,1,0.269742916681756,0.764998108380755,97
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",0.836877989213392,1,0.294970221418435,0.764928145724986,29
"GOBP_ACYL_COA_METABOLIC_PROCESS",0.933493349334933,1,0.269991129350003,0.764893914215212,95
"GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY",0.8578352180937,1,0.28784364016191,0.764887533520858,37
"GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING",0.836371041645454,1,0.296015517660362,0.764874830960111,28
"GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION",0.880312750601443,1,0.279979446408704,0.764781195927649,52
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.977302269773023,1,0.262291159899132,0.764746045247244,192
"GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.973402659734027,1,0.263326389100361,0.76474232653566,172
"GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.994900509949005,1,0.257513469255375,0.764558771584132,346
"GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY",0.892417109085445,1,0.277656661434714,0.764552497182171,59
"GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS",0.995300469953005,1,0.257464598614568,0.764525440834391,349
"GOBP_REGULATION_OF_GLIOGENESIS",0.942005799420058,1,0.268265907049483,0.76435317991327,106
"GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS",0.902272954841294,1,0.275406931892028,0.76429285093003,66
"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",0.955704429557044,1,0.266431579002247,0.764183484433734,125
"GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY",0.837793833316373,1,0.294643105761396,0.764079856796789,29
"GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY",0.971202879712029,1,0.263490725970962,0.764034386981728,164
"GOBP_MEMBRANE_RAFT_ORGANIZATION",0.83789559377226,1,0.294605275927164,0.763981755012775,29
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM",0.818390564659221,1,0.30926508526047,0.763910518669072,20
"GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM",0.822448343889523,1,0.307287481733468,0.763891414298834,21
"GOBP_LENS_FIBER_CELL_DIFFERENTIATION",0.861477971569715,1,0.28664274470778,0.763828775248092,38
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT",0.987901209879012,1,0.259823990884326,0.763809019047355,246
"GOBP_PROTEIN_POLYMERIZATION",0.992000799920008,1,0.258895585595555,0.763782257418139,275
"GOBP_MITOCHONDRIAL_TRANSPORT",0.974002599740026,1,0.262923398131115,0.763713753891298,173
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",0.992300769923008,1,0.258563428571188,0.763661559515008,286
"REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",0.864313015489841,1,0.284363707642189,0.763619227333601,41
"GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING",0.851139240506329,1,0.28985267086571,0.763515606217995,34
"REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS",0.812040344610212,1,0.314029609258503,0.763467697084386,18
"REACTOME_ISG15_ANTIVIRAL_MECHANISM",0.912438707094966,1,0.273198961208127,0.763345452865782,73
"GOBP_MESENCHYMAL_CELL_MIGRATION",0.896044066099149,1,0.276902315216292,0.763343868866012,60
"GOBP_LOCOMOTOR_RHYTHM",0.808476566670225,1,0.323308210127556,0.763237328558239,15
"GOBP_REGULATION_OF_CENTROSOME_DUPLICATION",0.87866024869635,1,0.280315755812613,0.763222771908186,49
"GOBP_CHROMOSOME_CONDENSATION",0.861385141936783,1,0.284780273724945,0.763013119208757,40
"GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS",0.851746835443038,1,0.289644195732094,0.762966451305779,34
"GOBP_REGULATION_OF_MRNA_PROCESSING",0.957804219578042,1,0.265694708475124,0.762798994382139,127
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",0.825836335563562,1,0.301967079491246,0.76264951575208,23
"GOBP_ODONTOGENESIS",0.949305069493051,1,0.266737904737721,0.762494606937243,116
"GOBP_PENTOSE_PHOSPHATE_SHUNT",0.819956163239745,1,0.308648610678817,0.762387775107444,20
"GOBP_SYNAPSE_ASSEMBLY",0.99050094990501,1,0.258597219578857,0.762296574060826,267
"GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.988501149885011,1,0.258865788208851,0.762199779441095,256
"GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY",0.809864417636383,1,0.322848722442835,0.762152610812118,15
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION",0.903374386702714,1,0.274573708276193,0.761980538569429,66
"GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS",0.915340738516962,1,0.27246490030578,0.761846894823028,74
"GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",0.853569620253165,1,0.289119979917401,0.761585587867989,34
"GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",0.94990500949905,1,0.266493247155835,0.761401308985668,114
"GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",0.856767145458224,1,0.288053680133372,0.761237182561738,35
"GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT",0.824320132354462,1,0.303771987521418,0.761219399145552,22
"GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",0.839323897770085,1,0.294574626215499,0.761151709925674,28
"GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.971302869713029,1,0.262594334288152,0.761132890288,161
"GOBP_MAINTENANCE_OF_PROTEIN_LOCATION",0.903474516871933,1,0.274572515665133,0.761048220721962,65
"REACTOME_PKR_MEDIATED_SIGNALING",0.913739617732413,1,0.272348378785078,0.760968839784786,73
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",0.878784840585522,1,0.279144943652353,0.760723344063407,50
"GOMF_N_ACYLTRANSFERASE_ACTIVITY",0.928378513554066,1,0.269609931882057,0.760632173785511,88
"KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER",0.846802030456853,1,0.29142578311747,0.760526048451408,31
"GOBP_CELLULAR_RESPONSE_TO_ATP",0.816298776022596,1,0.309811562982786,0.76039926637055,19
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS",0.811491079014444,1,0.318966973535195,0.760368635616416,16
"GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION",0.952004799520048,1,0.266053770918878,0.760332563877241,115
"GOBP_MRNA_TRANSPORT",0.95990400959904,1,0.264604494955624,0.760236721993244,129
"GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION",0.972002799720028,1,0.262266076540994,0.76018143119224,161
"GOBP_NUCLEOTIDE_METABOLIC_PROCESS",0.999000099990001,1,0.254208213358187,0.75998147283287,470
"REACTOME_SARS_COV_2_INFECTION",0.992600739926007,1,0.257410192575308,0.759911303693265,283
"GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY",0.945405459454055,1,0.266663052522984,0.75988744594825,107
"GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS",0.991000899910009,1,0.257861730360184,0.759879516800511,264
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",0.914640248173722,1,0.271939343062549,0.759825952720093,73
"REACTOME_SIGNALING_BY_NOTCH4",0.912220998899009,1,0.272163460815664,0.759821229057709,72
"GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",0.876793418280325,1,0.280313398230848,0.759708863661717,46
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS",0.812446898895497,1,0.318552720491915,0.759381119517718,16
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.977202279772023,1,0.261105204705301,0.759323167455777,178
"GOBP_CYTOKINETIC_PROCESS",0.885024057738573,1,0.277974599570494,0.759304832636538,52
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.865411717334407,1,0.283360798331731,0.759209912149331,40
"REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION",0.863085621970921,1,0.285697433124328,0.75918441287356,37
"GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING",0.999000099990001,1,0.25371175384967,0.758998657167911,482
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION",0.828718476582604,1,0.300426063492639,0.758757518296317,23
"GOBP_NEUROBLAST_PROLIFERATION",0.916641649154408,1,0.271338307292789,0.758696795901245,74
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS",0.860967970091947,1,0.286196172398342,0.758564423451109,36
"GOBP_RESPONSE_TO_COCAINE",0.881308317447577,1,0.279477968932131,0.758498468928091,47
"GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES",0.945305469453055,1,0.266204430414415,0.758479544166329,106
"GOBP_SPINDLE_ASSEMBLY",0.963803619638036,1,0.263189402988985,0.758444528973445,138
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",0.944905509449055,1,0.266464935565238,0.75843180399549,104
"REACTOME_RHOBTB_GTPASE_CYCLE",0.859902892979972,1,0.286877168657506,0.758128024988312,35
"GOBP_NUCLEAR_EXPORT",0.975002499750025,1,0.261192853996939,0.758070152914811,168
"GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION",0.814455001601367,1,0.321107112168069,0.758041171845016,15
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III",0.843899460669584,1,0.292299114574488,0.758001328518323,29
"GOBP_AXON_EXTENSION",0.951404859514049,1,0.265486425268999,0.757905579863737,112
"GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",0.906778812456193,1,0.273093257034488,0.757872078798963,66
